ticker,type_label,timestamp,tier,score,hard_rejected,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,exit_signals,close,ma20,ma60,vol_ratio,detail_score,exchange
9921,,2026-06-15 09:33,OUT,45,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,75.4,70.7,70.2,1.08,c1=✅10 c2=✅5 c3=✅5 c4=✅10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2104,,2026-06-15 09:33,EXIT,35,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,10.4,10.3,11.0,1.17,c1=❌10 c2=✅5 c3=✅5 c4=✅10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2913,,2026-06-15 09:33,EXIT,25,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,11.2,11.0,11.6,0.42,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=✅5 c7=❌10 c9=❌5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
5608,,2026-06-15 09:33,EXIT,35,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,15.1,14.6,15.5,1.38,c1=❌10 c2=✅5 c3=✅5 c4=✅10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2601,,2026-06-15 09:33,OUT,20,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,5.8,5.5,5.5,0.84,c1=❌10 c2=✅5 c3=❌5 c4=❌10 c5=❌5 c6=✅5 c7=❌10 c9=❌5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
9934,,2026-06-15 09:33,OUT,35,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,10.5,10.1,9.7,0.63,c1=✅10 c2=✅5 c3=❌5 c4=❌10 c5=✅5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
6477,,2026-06-15 09:33,EXIT,30,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,"E1: 多頭破月線(前30日曾站上), E3: 跌破季線+季線走平/向下",33.5,33.8,34.2,1.5,c1=❌10 c2=❌5 c3=✅5 c4=✅10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
3024,,2026-06-15 09:33,EXIT,30,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E1: 多頭破月線(前30日曾站上),12.4,14.8,13.0,0.74,c1=❌10 c2=❌5 c3=✅5 c4=❌10 c5=✅5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1722,,2026-06-15 12:10,OUT,55,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,49.0,47.0,46.4,1.22,c1=✅10 c2=✅5 c3=✅5 c4=✅10 c5=✅5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1101,,2026-06-15 12:10,OUT,35,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,25.0,24.3,24.3,1.02,c1=❌10 c2=✅5 c3=✅5 c4=✅10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2363,,2026-06-15 12:10,EXIT,50,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,E1: 多頭破月線(前30日曾站上),61.3,62.8,56.3,0.76,c1=✅10 c2=❌5 c3=✅5 c4=❌10 c5=✅5 c6=✅5 c7=✅10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
9921,,2026-06-15 12:10,OUT,35,True,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,76.8,70.9,70.3,0.54,c1=✅10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
6269,,2026-06-15 12:10,OUT,50,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,74.6,66.3,63.8,1.18,c1=✅10 c2=✅5 c3=✅5 c4=✅10 c5=❌5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1440,,2026-06-15 12:10,OUT,35,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,13.1,12.8,12.8,0.62,c1=✅10 c2=✅5 c3=❌5 c4=❌10 c5=❌5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1313,,2026-06-15 12:10,EXIT,30,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,11.2,10.9,11.6,0.5,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=✅5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1312,,2026-06-15 12:10,OUT,20,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,12.9,12.1,12.6,0.52,c1=❌10 c2=✅5 c3=❌5 c4=❌10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
6230,,2026-06-15 12:10,EXIT,40,True,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,137.5,136.6,148.0,0.7,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=✅5 c7=✅10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2104,,2026-06-15 12:10,EXIT,25,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,10.6,10.4,11.0,0.59,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
4526,,2026-06-15 12:10,EXIT,40,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,E1: 多頭破月線(前30日曾站上),38.5,40.2,36.6,0.52,c1=✅10 c2=❌5 c3=✅5 c4=❌10 c5=❌5 c6=❌5 c7=✅10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2913,,2026-06-15 12:10,EXIT,25,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,11.2,11.1,11.5,0.26,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=✅5 c7=❌10 c9=❌5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1702,,2026-06-15 12:10,EXIT,30,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,31.6,31.3,32.9,0.62,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=✅5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
3056,,2026-06-15 12:10,OUT,35,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,15.3,14.0,14.2,0.56,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=✅5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
5608,,2026-06-15 12:10,EXIT,25,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,15.2,14.7,15.5,0.62,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
2601,,2026-06-15 12:10,OUT,20,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,5.9,5.6,5.5,0.6,c1=❌10 c2=✅5 c3=❌5 c4=❌10 c5=❌5 c6=✅5 c7=❌10 c9=❌5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
1310,,2026-06-15 12:10,EXIT,25,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,8.5,8.4,9.5,0.76,c1=❌10 c2=✅5 c3=❌5 c4=❌10 c5=❌5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
9934,,2026-06-15 12:10,OUT,35,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,,10.4,10.1,9.7,0.44,c1=✅10 c2=✅5 c3=❌5 c4=❌10 c5=✅5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
6477,,2026-06-15 12:10,EXIT,25,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E3: 跌破季線+季線走平/向下,33.8,33.8,34.1,0.28,c1=❌10 c2=✅5 c3=✅5 c4=❌10 c5=❌5 c6=❌5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
3024,,2026-06-15 12:10,EXIT,30,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,E1: 多頭破月線(前30日曾站上),12.6,14.6,13.0,0.5,c1=❌10 c2=❌5 c3=✅5 c4=❌10 c5=✅5 c6=✅5 c7=❌10 c9=✅5 c10=✅5 c11=❌10 c12=✅5 c13=❌5 c14=❌5 c15=❌5 c18=❌10 c19_bonus=❌5,TW
